Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Kerava;SDP;Karhu;Heli;2,54;2,04;4,52
Kerava;SDP;Kulin;Henry;1,26;2,53;4,47
Kerava;SDP;Maja;Tapio;1,55;2,99;4,47
Kerava;SDP;Nylander;Jukka;1,74;4,23;4,5
Kerava;SDP;Savolainen;Kim;2,48;3,99;4,5
Kerava;SDP;Tsokkinen;Juhani;2,24;4,02;4,46
Kerava;SDP;Lind;Tuula;1,25;3,02;5,02
Kerava;SDP;Minkkinen;Hannu;2,26;3,78;4,95
Kerava;SDP;Vepsä;Ville;1,49;3,27;5,01
Kerava;SDP;Nieminen;Matti;2,29;3,71;4,96
Kerava;SDP;Haverinen;Marja Liisa;1,75;1,97;5,05
Kerava;SKP;Kurki;Veera;2,24;2,24;4,46
Kerava;STP;Tammi;Abdullah;1,05;4,72;4,02
Kerava;VAS;Vihavainen;Terhi;1,74;2,73;2,97
Kerava;VAS;Lohikoski;Juhani;1,05;1,71;4,02
Kerava;VAS;Nikulainen;Heikki;1,98;2,48;4,01
Kerava;VAS;Pouttu;Keijo;1,71;2,7;3,95
Kerava;VAS;Saloriutta;Lauri;0,99;2,2;3,96
Kerava;VAS;Huurne;Jani;1,04;1,77;4,54
Kerava;VAS;Karanen;Kirsti;0,99;2,71;4,49
Kerava;VAS;Korhonen;Johanna;1,51;2,02;4,48
Kerava;VAS;Liukkonen;Oili;1,03;1,97;4,51
Kerava;VAS;Parviainen;Anja;1,74;3,29;4,53
Kerava;VAS;Salo;Juho;0,98;2,27;4,55
Kerava;VAS;Törmänen;Riitta;1,75;2,76;4,54
Kerava;VAS;Herttuainen;Lauri;1,23;1,71;5,03
Kerava;VAS;Hölttä;Maila;1,03;1,73;4,95
Kerava;VAS;Kallas;Tuukka;1,02;2,29;5,04
Kerava;VAS;Kuulas;Kari;1,73;3,51;5,04
Kerava;VAS;Lohikoski;Pia;1,02;1,7;5,02
Kerava;VAS;Pesu;Jukka;1,3;1,24;5,01
Kerava;VAS;Vallius;Eeva;0,99;3,25;5,01
Kerava;VIHR;Ovaska;Joanna;1,53;1,99;2,02
Kerava;VIHR;Evilä;Säde;2,53;3,03;2,99
Kerava;VIHR;Kauhanen;Pekka;1,23;3,03;3,52
Kerava;VIHR;Malmgren;Heidi;2,05;2,45;4,02
Kerava;VIHR;Kauppi;Eeva;1,75;3;3,97
Kerava;VIHR;Kanerva-Poranen;Kirsi;2,55;2,51;3,99
Kerava;VIHR;Soinne;Kaarina;1,72;2,71;4,05
Kerava;VIHR;Tarvainen;Heikki;2,7;2,22;4,5
Kerava;VIHR;Evilä;Anna;3,99;3,22;4,52
Kerava;VIHR;Sivonen;Päivi;1,27;1,95;4,49
Kerava;VIHR;Onatsu;Raimo;2,02;3,99;4,55
Kerava;VIHR;Suni;Thomas;1,77;1,72;4,98
Kerava;VIHR;Piri;Juhani;1,96;3,25;4,98
Kerava;VIHR;Forstén;Eero;2,02;3;5,05
Kerava;VIHR;Pikkupeura;Taina;1,8;2,96;4,97
Kerava;VIHR;Asuinmaa;Petri;2,46;2,7;4,95
Kerava;VIHR;Laitinen;Tuija;1,28;1,75;5
Kerava;VIHR;Pöysä;Pasi;2,51;2,53;5,03
Kerava;VIHR;Pesu;Sari;1,96;2,48;5,04
Kerava;VIHR;Asikainen;Mika;2,24;2,97;5,04
Kerava;VIHR;Valkonen;Veikko;2,74;2,52;5,03
Kerava;VIHR;Lopez;Mirva;2,5;1,72;4,98
Kirkkonummi;KD;Preisfreund;Leila;2,5;3,79;1,99
Kirkkonummi;KD;Holopainen;Rita;3,51;3,52;2
Kirkkonummi;KD;Hirvonen;Vesa;2,99;3,78;3,05
Kirkkonummi;KD;Javanainen;Lasse;3,21;4,45;4,02
Kirkkonummi;KD;Salmi;Pirjo;1,97;4,02;4,49
Kirkkonummi;KESK;Collander;Kimmo;3,45;2,55;3,04
Kirkkonummi;KESK;Frantsi-Lankia;Marjut;2,51;2,74;3,03
Kirkkonummi;KESK;Leikkonen;Tuomas;2,05;2,7;2,95
Kirkkonummi;KESK;Ohvo;Toni;2,2;3,5;3,04
Kirkkonummi;KESK;Salonen;Antti;2,8;3,95;3
Kirkkonummi;KESK;Isomäki-Reik;Johanna;2,54;4,03;3,5
Kirkkonummi;KESK;Savola;Jorma;2,23;3,05;3,47
Kirkkonummi;KESK;Troberg;Martti;1,49;4,02;3,54
Kirkkonummi;KESK;Ahonen;Simo;3,2;3,28;3,96
Kirkkonummi;KESK;Karlsson;Robert;3,01;4,46;3,95
Kirkkonummi;KESK;Lankia;Eero;1,96;3,55;4
Kirkkonummi;KESK;Munther;Reijo;2,7;3,04;4,01
Kirkkonummi;KESK;Pääkkönen;Suvi;2,99;2,98;4,02
Kirkkonummi;KESK;Reinikainen;Tanja;1,73;2,7;3,97
Kirkkonummi;KESK;Riihitammela;Paavo;2,26;4,53;4,03
Kirkkonummi;KESK;Iivonen;Pertti;2,51;4,22;5
Kirkkonummi;KESK;Tjäder-Knight;Maria;2,02;2,97;5,01
Kirkkonummi;KOK;Piiroinen;Juhapekka;4,74;3,3;1,5
Kirkkonummi;KOK;Tarkkanen;Vesa;2,45;3,55;2,05
Kirkkonummi;KOK;Helmiö;Paula;2,24;4,21;2,04
Kirkkonummi;KOK;Kokonaho;Tommi;3,51;3,96;2
Kirkkonummi;KOK;Kreus;Harri;3,48;3,7;2
Kirkkonummi;KOK;Lappalainen;Silja;2,76;3,45;2,02
Kirkkonummi;KOK;Liimatainen;Jukka;3,74;4,52;1,99
Kirkkonummi;KOK;Mättö;Raimo;3,75;2,99;1,95
Kirkkonummi;KOK;Parviainen;Päivi;3,96;3,99;1,97
Kirkkonummi;KOK;Savilahti;Marjatta;2,96;3,47;2,02
Kirkkonummi;KOK;Selänne;Mika;2,26;3,05;2,04
Kirkkonummi;KOK;Viitanen;Markku;3,22;2,74;1,99
Kirkkonummi;KOK;Andersén;Sanna;3,21;2,77;2,45
Kirkkonummi;KOK;Haapaniemi;Timo;4,02;3,72;2,54
Kirkkonummi;KOK;Heinonen;Susanna;1,98;4,28;2,52
Kirkkonummi;KOK;Silfverberg;Johan;4,02;3,8;2,47
Kirkkonummi;KOK;Tyni;Oiva;1,97;3,47;2,45
Kirkkonummi;KOK;Vanhamäki;Veikko;3,53;4,76;2,45
Kirkkonummi;KOK;Seppälä;Ulla;4,01;3,47;3
Kirkkonummi;KOK;Pohjonen;Petri;4,05;4,8;3,04
Kirkkonummi;KOK;Elonsalo;Raimo;2,48;2,27;3
Kirkkonummi;KOK;Grönberg;Ralf;2,71;4,05;2,99
Kirkkonummi;KOK;Honka;Susan;2,46;3,8;3
Kirkkonummi;KOK;Kaurila;Matti;4,24;4,97;2,98
Kirkkonummi;KOK;Kettunen;Kati;3,52;2,79;2,98
Kirkkonummi;KOK;Kujala;Niko-Petteri;3,72;4,01;3,05
Kirkkonummi;KOK;Lavanti;Antti;3,3;2,46;3,02
Kirkkonummi;KOK;Määttä;Jussi;4,05;3,96;3
Kirkkonummi;KOK;Saranpää;Tommi;3,8;2,45;2,96
Kirkkonummi;KOK;Sjölund;Thorolf;3,71;2,01;2,97
Kirkkonummi;KOK;Toro;Katja;3,97;3,01;3,01
Kirkkonummi;KOK;Alatalo;Petteri;3,95;4,04;3,47
Kirkkonummi;KOK;Jussila;Petteri;3,28;4,24;3,49
Kirkkonummi;KOK;Neuman;Rafik;2,96;2,99;3,47
Kirkkonummi;KOK;Vahasalo;Raija;3,52;4,47;3,55
Kirkkonummi;KOK;Valtanen;Hannu;4,48;3,05;4,05
Kirkkonummi;KOK;Majanen;Erkki;4,22;2,73;4,05
Kirkkonummi;KOK;Kettunen;Anniina;2,95;4,48;3,98
Kirkkonummi;KOK;Korolainen;Annika;2,95;3,49;4,02
Kirkkonummi;KOK;Orispää;Marja;2,8;3,51;4,02
Kirkkonummi;KOK;Rantala;Stephan;3,52;2,52;3,99
Kirkkonummi;KOK;Ristola;Tommi;4,45;4,03;4,03
Kirkkonummi;KOK;Sailo;Sami;3,99;3,51;3,95
Kirkkonummi;KOK;Saksala;Pentti;2,7;3,22;4,02
Kirkkonummi;KOK;Uimonen;Jarmo;3,27;3,01;4,04
Kirkkonummi;KOK;Wichmann;Anna-Lotta;3,76;3,27;4
Kirkkonummi;KOK;Miettinen;Risto;3,71;4,76;4,55
Kirkkonummi;KOK;Rehn;Pekka;3,54;3,8;4,55
Kirkkonummi;KOK;Riipinen;Leena;3,05;3,97;4,47
Kirkkonummi;KOK;Konttinen;Risto;2,27;3,23;4,53
Kirkkonummi;KOK;Almqvist;Rasmus;3,29;3,03;4,48
Kirkkonummi;KOK;Mattinen;Mikko;4,45;3,27;4,51
Kirkkonummi;KOK;Sørensen;Jens;4,3;3,03;5,02
Kirkkonummi;KOK;Ryhänen;Markku;3,53;4,79;5,04
Kirkkonummi;PS;Juvonen;Arto;2,53;2,8;1,99
Kirkkonummi;PS;Andersin;Jaana;2;3,23;2,02
Kirkkonummi;PS;Kotiranta;Mikael;2,5;3,47;2,98
Kirkkonummi;PS;Palmgren;Vesa;3,03;3,8;2,99
Kirkkonummi;PS;Sainio;Vesa-Pekka;2,52;2,95;3,02
Kirkkonummi;PS;Salmela;Ville;2,55;3,97;2,96
Kirkkonummi;PS;Sinisalo;Pekka M.;2,98;4,04;3,01
Kirkkonummi;PS;Vainionpää;Santtu;3,01;5;3
Kirkkonummi;PS;Kivelä;Jani;2,51;3,54;2,99
Kirkkonummi;PS;Lindroos;Kai;0,99;4,05;4,01
Kirkkonummi;PS;Taskinen;Maritta;2,25;3,76;4,02
Kirkkonummi;PS;Manninen;Antti-Jussi;3,27;3,78;4,5
Kirkkonummi;PS;Manssila;Petri;1,48;5;4,52
Kirkkonummi;PS;Kaari;Jarkko;4,26;4,04;4,96
Kirkkonummi;PS;Kallioinen;Timo;2,7;2,21;4,97
Kirkkonummi;RKP;Kalmi-Eskelinen;Irina;4,02;3,98;2,02
Kirkkonummi;RKP;Björk;Tony;2,8;2,55;2,46
Kirkkonummi;RKP;Strandberg;Ove;3,52;2,46;2,53
Kirkkonummi;RKP;Åberg;Crista;3,96;2,22;2,5
Kirkkonummi;RKP;Beck;Gun-Maj;2,99;2,79;3,05
Kirkkonummi;RKP;Hedberg;Hans;3,48;2,74;2,96
Kirkkonummi;RKP;Valtonen;Martin;3,21;3,73;3,05
Kirkkonummi;RKP;Ahlberg;Siv;3,28;2,96;3,47
Kirkkonummi;RKP;Gustafsson;Stefan;1,97;3,02;3,49
Kirkkonummi;RKP;Kjerin;Ulf;2,55;2,77;3,46
Kirkkonummi;RKP;Strandell;Denis;3;3,27;3,54
Kirkkonummi;RKP;Tammenmaa;Corinna;2,47;1,78;3,51
Kirkkonummi;RKP;Ekman;Kurt;2,99;2,96;4
Kirkkonummi;RKP;Eriksson;Mathias;2,77;2,04;4,01
Kirkkonummi;RKP;Hoffrén;Cecilia;2,8;2,79;4
Kirkkonummi;RKP;Kämpe;Jerri;3,3;2,8;4,05
Kirkkonummi;RKP;Lassheikki;Markus;2,79;3,28;4,03
Kirkkonummi;RKP;Lindertz;Dick;2,97;1,23;3,99
Kirkkonummi;RKP;Lundell;Patrik;2,46;3,25;3,97
Kirkkonummi;RKP;Miettinen;Johan;3,51;3,27;3,96
Kirkkonummi;RKP;Mickos;Annika;2,99;2,79;4,02
Kirkkonummi;RKP;Sjöholm;Ulrika;4,28;2,73;4,01
Kirkkonummi;RKP;Eriksson;Olav;1,77;3;4,55
Kirkkonummi;RKP;Laakso;Pamela;3,22;2,75;4,46
Kirkkonummi;RKP;Lindholm;Michaela;3,28;2,03;4,46
Kirkkonummi;RKP;Adlercreutz;Anders;2,02;2,29;4,97
Kirkkonummi;RKP;Aintila;Anna;3,21;4,23;5,02
Kirkkonummi;RKP;Hokkanen;Mari;2,23;1,99;5,05
Kirkkonummi;RKP;Tarhonen;Patrik;3,52;2,45;5,02
Kirkkonummi;SDP;Pirttijärvi;Minna;1,8;2,27;2,46
Kirkkonummi;SDP;Suominen;Tero;2,29;4,05;2,49
Kirkkonummi;SDP;Blomfelt;Juha;1,52;3,98;2,96
Kirkkonummi;SDP;Nurmi;Kaj;2,52;2,96;3,05
Kirkkonummi;SDP;Harinen;Ari;2,04;3,79;3,52
Kirkkonummi;SDP;Salminen;Sami;1,53;3,3;3,5
Kirkkonummi;SDP;Tirkkonen;Juhani;2,21;3,75;3,49
Kirkkonummi;SDP;Nieminen;Antti;2,76;2,22;3,5
Kirkkonummi;SDP;Asikainen;Amin;1,76;3,45;4,05
Kirkkonummi;SDP;Glans;Christiina;2;3,04;3,95
Kirkkonummi;SDP;af Heurlin;Markku;1,8;2,28;4,01
Kirkkonummi;SDP;Korhonen;Olli;2,52;2,71;4
Kirkkonummi;SDP;Lahti;Viveca;1,02;2,51;4,03
Kirkkonummi;SDP;Lehtinen;Pirkko;2,49;3,52;3,98
Kirkkonummi;SDP;Myllynen;Sari;2,04;2,49;4,05
Kirkkonummi;SDP;Seppänen;Tarja;1,52;3,73;4
Kirkkonummi;SDP;Moberg;Michael;1,98;2,54;4
Kirkkonummi;SDP;Gerkman;Mikael;1,96;2,5;4,45
Kirkkonummi;SDP;Jäppinen;Pekka;2,02;3,79;4,46
Kirkkonummi;SDP;Liuhta;Ari;1,46;2,26;4,52
Kirkkonummi;SDP;Strand;Tero;1,46;2,26;4,54
Kirkkonummi;SDP;Leidenius;Heidi;1,21;3,51;4,96
Kirkkonummi;SDP;Luoma;Seppo;0,98;3,28;4,95
Kirkkonummi;SDP;Tammi;Jukka;1,98;3,72;4,99
Kirkkonummi;VAS;Saarinen;Teemu;1,21;2,71;3,01
Kirkkonummi;VAS;Vartiainen;Leo;1,46;4,02;2,96
Kirkkonummi;VAS;Kalajoki;Olli;2,01;4,23;3,51
Kirkkonummi;VAS;Kettunen;Stig;1,55;2,8;3,5
Kirkkonummi;VAS;Linnaluoto;Seppo;0,98;3,3;3,96
Kirkkonummi;VAS;Sirén-Hujanen;Linda;2,01;1,98;4,01
Kirkkonummi;VAS;Uotinen;Miikka;1,05;2,47;3,96
Kirkkonummi;VAS;Seristö;Päivi;0,95;1,77;3,99
Kirkkonummi;VAS;Bergholm;Irja;1,78;2,23;5
Kirkkonummi;VAS;Hujanen;Kari;1;2;4,95
Kirkkonummi;VAS;Koskela;Tuula;2,49;1,74;5
Kirkkonummi;VIHR;Karlsson;Tiina;3,75;2,55;4,02
Kirkkonummi;VIHR;Kilappa;Antti;2,48;2,77;3,96
Kirkkonummi;VIHR;Gellin;Jens;2,55;2,23;4,05
Kirkkonummi;VIHR;Dibbets;Ramon;4,05;3,24;4,46
Kirkkonummi;VIHR;Bergh;Flemming;4,21;1,96;4,47
Kirkkonummi;VIHR;Nallikari;Timo;1,54;2,45;4,51
Kirkkonummi;VIHR;Rantanen;Pekka;3,48;1,8;4,52
Kirkkonummi;VIHR;Tarvainen;Juha;1,24;1,8;4,96
Kirkkonummi;VIHR;Terho;Suvi;1,51;1,46;5,04
Kirkkonummi;VIHR;Piironen;Kaisa;1,74;2,2;5,01
Kirkkonummi;VIHR;Lounamaa;Maija;2,03;1,54;4,99
Kirkkonummi;VIHR;Kovala;Tero;2,79;1,75;4,97
Kirkkonummi;VIHR;Panula;Pertti;3,03;3,22;5,03
Kirkkonummi;VIHR;Saloranta-Eriksson;Outi;2,28;1,5;4,95
Kirkkonummi;VIHR;Bondestam;Mårten;1,28;1,76;4,97
Kirkkonummi;VIHR;Heikkinen;Jukka;2,46;3,51;4,97
Kirkkonummi;VIHR;Wehka-aho;Emmi;2,28;1,79;5
Kirkkonummi;VIHR;Fager-Pintilä-Wicht;Rose-Marie;2,27;2,99;4,95
Kirkkonummi;VIHR;Tabell;Max;2,01;2,78;5,04
Lapinjärvi;KESK;Peltola;Vesa;3,05;3,7;4
Lapinjärvi;KESK;Rönkkö;Anne;1,51;3,51;4,52
Lapinjärvi;KOK;Villikka;Tuomas;2,54;3,01;2,45
Lapinjärvi;KOK;Nurmi;Sari;2,53;2,72;3,96
Lapinjärvi;KOK;Kujala;Arto;3,46;2,45;4,03
Lapinjärvi;KOK;Lautamäki;Markku;3,2;3,78;4,96
Lapinjärvi;RKP;Antas;Mats;3,79;3,2;3,01
Lapinjärvi;RKP;Ek;Janita;1,96;3,47;3,04
Lapinjärvi;RKP;Hoffström;Kalevi;2,99;3,73;3,53
Lapinjärvi;RKP;Helgars;Frej;1,96;3,46;4,45
Lapinjärvi;RKP;Österholm;Minna;2,96;2,04;4,45
Lapinjärvi;SDP;Silfvast;Sauli;2,2;3,47;0,98
Lapinjärvi;SDP;Illman;Jörgen;2,24;2,7;3,46
Lapinjärvi;SDP;Palokoski;Tero;2,2;4,5;4,97
Lapinjärvi;VIHR;Lotila;Mari;3,54;2,21;4,46
Lapinjärvi;VIHR;Virtala;Timo;1,77;1,98;4,98
Lohja;ITSP;Seitakumpu;Anja;1,55;3,29;5,04
Lohja;KD;Silvennoinen;Birgitta;0,98;3,97;1,95
Lohja;KD;Brummer;Alli;2,76;3,5;2,51
Lohja;KD;Viherlahti;Kari;3,55;3,47;3,47
Lohja;KD;Pesonen;Seppo;3;4,02;3,46
Lohja;KD;Korhonen;Hilkka;2,77;3,77;4
Lohja;KD;Haapala;Päivi;1,7;3,25;4,02
Lohja;KD;Heikkinen;Kari;2,01;4,26;4,49
Lohja;KD;Warvas;Sirkka;2,04;4,28;4,51
Lohja;KESK;Holappa;Jarkko;3,22;1,7;1,95
Lohja;KESK;Ikävalko;Tapio;2,54;3,21;1,98
Lohja;KESK;Lippo;Jouko;2,8;2,71;2,46
Lohja;KESK;Grönlund;Antti;3,49;2,47;3,02
Lohja;KESK;Kakko;Laila;2,78;3,51;3,04
Lohja;KESK;Junnola;Eila;2,76;3,5;3,49
Lohja;KESK;Salmenpohja;Eeva;2,55;2,72;3,49
Lohja;KESK;Siponen;Erkki;3,7;4,55;3,48
Lohja;KESK;Huhtala;Lassi;3,51;3,02;3,96
Lohja;KESK;Ojanen;Tarja;2,47;2,48;3,95
Lohja;KESK;Parikka;Jyrki;2,48;4,22;3,95
Lohja;KESK;Solala;Markus;2,78;3,27;3,97
Lohja;KESK;Ylitolonen;Jari;2,96;2,28;4
Lohja;KESK;Ilomäki-Piirilä;Hannele;2,96;2,7;4,53
Lohja;KESK;Alanne;Päivi;2,48;3,05;5,01
Lohja;KESK;Salokari;Seija;3,45;3,51;5,05
Lohja;KOK;Pihlaja;Janne;4,2;4,03;1,01
Lohja;KOK;Hillner;Tom;3,25;4,71;2,05
Lohja;KOK;Salmenpohja;Juhana;4,28;4,45;2,03
Lohja;KOK;Seppä;Marko;2,02;4,76;1,97
Lohja;KOK;Kuitunen;Päivi;3,73;3,71;2,5
Lohja;KOK;Lähteenmäki;Ilkka;2,54;3,76;2,46
Lohja;KOK;Laakkonen;Janne;2,05;3,71;2,49
Lohja;KOK;Herpiö;Mika;4,21;4,28;2,51
Lohja;KOK;Tikkanen;Terho;4,03;3,73;2,54
Lohja;KOK;Piekka;Tuija;3,02;3,48;2,97
Lohja;KOK;Jokinen;Jarko;1,51;3,96;3,03
Lohja;KOK;Weintraub;Roger;1,95;2,54;2,96
Lohja;KOK;Salo;Terho;3,8;4,52;2,99
Lohja;KOK;Elenius;Maija-Liisa;3,99;2,76;3,02
Lohja;KOK;Saukkola;Heli;4,23;2,5;2,95
Lohja;KOK;Kyttälä;Kari;3,52;4,2;2,96
Lohja;KOK;Flink;Tarmo;1,7;3,55;2,95
Lohja;KOK;Niskala;Kaisa;3,53;4,71;2,97
Lohja;KOK;Moisa;Teuvo;4,79;2,01;2,95
Lohja;KOK;Timgren-Lillukkamäki;Tuulikki;1,48;3,26;3,55
Lohja;KOK;Yrjönsalo;Heimo;3,28;3,54;3,47
Lohja;KOK;Packalén;Paul;3,28;2,98;3,55
Lohja;KOK;Tenkanen;Sami;2,95;3,02;3,52
Lohja;KOK;Isotalus;Annukka;3,5;2,49;3,5
Lohja;KOK;Paakkunainen;Lotta;1,52;2,46;3,52
Lohja;KOK;Ourila;Juha;2,53;2,97;4
Lohja;KOK;Luoma;Pekka;2,2;4,23;4,04
Lohja;KOK;Pitkämäki;Ari;2,26;3,54;3,96
Lohja;KOK;Mikkonen;Anja;3,48;3,75;3,98
Lohja;KOK;Viljanen;Juhani;2,24;3,3;3,99
Lohja;KOK;Litja;Yrjö;2,02;3,54;3,99
Lohja;KOK;Einiö;Erkko;3,27;4,52;3,99
Lohja;KOK;Lindgren;Jesper;3,75;2,99;4,5
Lohja;KOK;Välimäki;Mia;3,3;2,24;4,53
Lohja;KOK;Grönfors-Roos;Terttu;3,24;3,54;4,51
Lohja;KOK;Siljamo;Vesa;2,26;3,03;4,49
Lohja;KOK;Karjalainen;Raimo;2,74;2,21;5,05
Lohja;KOK;Louhi;Janne;3,98;1,29;5,02
Lohja;KTP;Lahdenmäki;Timo;1,26;1,52;2,98
Lohja;Lempinen;Lempinen;Anne;1,24;4,29;1,97
Lohja;PS;Nauska;Ahti;2,49;4,04;1,47
Lohja;PS;Slunga-Poutsalo;Riikka;2,02;4,54;1,46
Lohja;PS;Stenvall;Tomi;1,21;3,98;2,01
Lohja;PS;Friberg;Raimo;2,54;4,77;2,54
Lohja;PS;Rautiainen;Petri;2,27;5,01;2,55
Lohja;PS;Berghäll;Kim;3,2;4,52;2,48
Lohja;PS;Leppäniemi;Kimmo;3,22;4,51;2,49
Lohja;PS;Vuorinen;Jari;1,98;3,2;3,04
Lohja;PS;Kemppainen;Kari;2,54;4,71;3,02
Lohja;PS;Sassi;Jukka;2,95;4;3,05
Lohja;PS;Berghäll;Sari;2,02;4,46;2,97
Lohja;PS;Ekegren;Timo;1,96;4,23;2,98
Lohja;PS;Nieminen;Mikki;2,2;3,51;2,98
Lohja;PS;Tammisto;Seppo;1,73;4,97;3,02
Lohja;PS;Stranius;Anne-Margit;2,99;4,45;3,05
Lohja;PS;Pehkoranta;Ari;3,5;3,75;2,95
Lohja;PS;von Weissenberg;Aarne;3,01;4,3;3,01
Lohja;PS;Kataja;Sakari;1,5;4,03;3,52
Lohja;PS;Wikström;Maija;2,5;3,2;3,55
Lohja;PS;Johansson;Matti;1,98;4,48;3,46
Lohja;PS;Lylylahti;Harri;2,2;4,99;3,52
Lohja;PS;Poikonen;Piritta;2,98;2,95;3,51
Lohja;PS;Rinne;Rauno;2,75;3,55;4,03
Lohja;PS;Karjanlahti;Petteri;1,72;4,2;4,05
Lohja;PS;Nevalainen;Merja;1,97;3,97;4,05
Lohja;PS;Flinck;Tomi;1,25;5,02;3,95
Lohja;PS;Raappana;Jukka;2,27;2,72;4,49
Lohja;PS;Savolainen;Pirjo;1,74;3,98;4,54
Lohja;PS;Walle;Tom;2,29;4,99;4,99
Lohja;RKP;Oksanen;Sebastian;3,3;3,5;1,97
Lohja;RKP;Nygård;Stina;2,98;2,54;3,05
Lohja;RKP;Rytkönen;Maarit;2,45;2,05;2,96
Lohja;RKP;Sandberg-Nyman;Lotta;3;3;3,04
Lohja;RKP;Heir;Björn;3,71;2,47;3,55
Lohja;RKP;Bradley;Susanne;2,55;2,45;4,02
Lohja;RKP;Grandell;Rolf;3,27;3,22;3,96
Lohja;SDP;Laine;Maaret;1,79;3,51;2,49
Lohja;SDP;Leinonen;Pirjo;2,5;4,26;2,54
Lohja;SDP;Niemi;Tuula;2,73;3,51;2,46
Lohja;SDP;Palenius;Aslak;1,72;4,45;2,49
Lohja;SDP;Eräketo;Minna;2,71;3,48;3,02
Lohja;SDP;Heinola;Arja;1,52;3,27;2,99
Lohja;SDP;Kerisalo;Alla;2,48;3,99;2,98
Lohja;SDP;Korpi;Harri;1,2;3,96;3,02
Lohja;SDP;Mettomäki;Jari;1,96;3,21;3,03
Lohja;SDP;Mäkinen;Virpi;2,48;3,76;3,02
Lohja;SDP;Niemelä;Hemmo;1,78;3;2,99
Lohja;SDP;Niemi;Jarmo;1,98;3,51;2,96
Lohja;SDP;Peräsola;Sanna;2,54;3,21;3
Lohja;SDP;Räsänen;Joona;1,55;2,03;2,95
Lohja;SDP;Saarinen;Markku;2,25;2,24;3,01
Lohja;SDP;Alhola;Eino;2,46;3,51;3,55
Lohja;SDP;Marjamäki;Hannu;1,72;3,27;3,47
Lohja;SDP;Sarin;Teuvo;3,22;3,75;3,47
Lohja;SDP;Lackman;Taina;2,71;3,5;4,04
Lohja;SDP;Lepokallio;Miika;2,5;2,45;4,04
Lohja;SDP;Pajuharju;Rauli;1,73;3,01;3,99
Lohja;SDP;Rintanen;Leo;1,46;3,54;4,03
Lohja;SDP;Virtanen;Nina;2,22;3,77;3,98
Lohja;SDP;Väre;Jari;2,75;3,03;3,99
Lohja;SDP;Itänen;Riitta;2,01;2,23;4,48
Lohja;SDP;Koskinen;Esa;0,99;1,51;4,52
Lohja;SDP;Reijonen;Anssi;2,78;2,74;4,45
Lohja;SDP;Salanto;Kimmo;1,72;2,5;4,52
Lohja;SDP;Eskola;Mika;1,7;2,95;4,98
Lohja;SDP;Forsström;Pirjo-Leena;3,47;4,54;5,03
Lohja;SDP;Haapanen;Noora;1,96;2,71;5,02
Lohja;SDP;Niemimaa;Juha;1,46;2,51;5,04
Lohja;SDP;Saaristo;Kari;1,01;2,51;4,97
Lohja;VAS;Mononen;Liisa;2,96;5,05;1,54
Lohja;VAS;Ekström;Juha;1,23;3,53;2,05
Lohja;VAS;Lahtinen;Jorma;3,26;4;2,52
Lohja;VAS;Vihavainen;Markku;1,29;4,02;2,48
Lohja;VAS;Forsström;Antti;2,53;3,53;2,5
Lohja;VAS;Karttunen;Martti;1,23;3,73;2,97
Lohja;VAS;Lindén;Jouni;2,02;3,28;2,97
Lohja;VAS;Nordström;Kim;2,46;3,28;3
Lohja;VAS;Jawneh;Lasana;2,47;5,05;3,05
Lohja;VAS;Larinto;Jonna;1,52;3,23;3,53
Lohja;VAS;Makkonen;Hannu;1,46;3,54;3,54
Lohja;VAS;Mikkonen;Niko;0,99;2,05;3,47
Lohja;VAS;Miinalainen;Vappu;1,05;2,47;3,95
Lohja;VAS;Raita;Matias;1,26;2,52;3,97
Lohja;VAS;Seger;Jukka;1,98;2,29;3,99
Lohja;VAS;Wallin;Tomi;0,95;2,46;3,97
Lohja;VAS;Heinonen-Turkia;Sami;2,3;2,28;4,05
Lohja;VAS;Lehtinen;Sari;1,26;1,78;4,47
Lohja;VAS;Wikberg;Gunilla;1,26;2,46;4,45
Lohja;VAS;Kurki;Markku;1,01;1,7;4,96
Lohja;VAS;Reiman;Saara;2;2,28;5
Lohja;VAS;Ristikartano;Pentti;0,95;1,03;4,97
Lohja;VAS;Sarlin;Johanna;1,77;2,23;5
Lohja;VAS;Siltala;Jukka;1,54;2,95;5
Lohja;VAS;Aittakumpu;Birgit;1,26;2,25;5,01
Lohja;VAS;Fagerström;Henrik;1,3;2,04;4,97
Lohja;VAS;Gutierrez Sorainen;Ana Maria;2,05;2,26;5,01
Lohja;VAS;Immonen;Maarit;1,22;1,29;5,01
Lohja;VIHR;Viljanen;Kaarina;3,03;3,48;3,01
Lohja;VIHR;Broberg;Maria;1,54;3,21;3,95
Lohja;VIHR;Lehtola;Markku;1,72;2,99;4,04
Lohja;VIHR;Lehtonen;Susanna;2,78;2,24;4
Lohja;VIHR;Junno;Leo;3,49;3,52;4,04
Lohja;VIHR;Kupari;Minna;1,97;2,03;4,55
Lohja;VIHR;Huttu-Méling;Sari;3,28;2,53;4,54
Lohja;VIHR;Ojanperä-Torvinen;Erja;1,95;1,7;4,49
Lohja;VIHR;Kuurto;Annmarie;2,05;3;4,54
Lohja;VIHR;Laulumaa-Hirvonen;Mari;2,04;3,03;4,51
Lohja;VIHR;Komulainen;Susanna;2,21;3,24;4,52
